CMSCertificationNumber (CCN),FacilityName,AddressLine1,AddressLine2,City,State,ZipCode,CountyName,PhoneNumber,CMSRegion,MeasureCode,Score,Footnote,StartDate,EndDate
152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST 4TH FL,,EAST CHICAGO,IN,46312,Lake,(219) 392-7799,5,L_017_01_PPR_PD_OBS,16.19,,10/01/2017,09/30/2019
152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST 4TH FL,,EAST CHICAGO,IN,46312,Lake,(219) 392-7799,5,L_017_01_PPR_PD_OBS_READM,80,,10/01/2017,09/30/2019
152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST 4TH FL,,EAST CHICAGO,IN,46312,Lake,(219) 392-7799,5,L_017_01_PPR_PD_RSRR,15.11,,10/01/2017,09/30/2019
152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST 4TH FL,,EAST CHICAGO,IN,46312,Lake,(219) 392-7799,5,L_017_01_PPR_PD_RSRR_2_5,13.03,,10/01/2017,09/30/2019
152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST 4TH FL,,EAST CHICAGO,IN,46312,Lake,(219) 392-7799,5,L_017_01_PPR_PD_RSRR_97_5,17.65,,10/01/2017,09/30/2019
152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST 4TH FL,,EAST CHICAGO,IN,46312,Lake,(219) 392-7799,5,L_017_01_PPR_PD_VOLUME,494,,10/01/2017,09/30/2019
152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST 4TH FL,,EAST CHICAGO,IN,46312,Lake,(219) 392-7799,5,L_018_02_DTC_COMP_PERF,No Different than National Rate,,10/01/2017,09/30/2019
152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST 4TH FL,,EAST CHICAGO,IN,46312,Lake,(219) 392-7799,5,L_018_02_DTC_NUMBER,86,,10/01/2017,09/30/2019
152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST 4TH FL,,EAST CHICAGO,IN,46312,Lake,(219) 392-7799,5,L_018_02_DTC_OBS_RATE,17.3,,10/01/2017,09/30/2019
152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST 4TH FL,,EAST CHICAGO,IN,46312,Lake,(219) 392-7799,5,L_018_02_DTC_RS_RATE,19.5,,10/01/2017,09/30/2019
152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST 4TH FL,,EAST CHICAGO,IN,46312,Lake,(219) 392-7799,5,L_018_02_DTC_RS_RATE_2_5,16.05,,10/01/2017,09/30/2019
152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST 4TH FL,,EAST CHICAGO,IN,46312,Lake,(219) 392-7799,5,L_018_02_DTC_RS_RATE_97_5,23.21,,10/01/2017,09/30/2019
152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST 4TH FL,,EAST CHICAGO,IN,46312,Lake,(219) 392-7799,5,L_018_02_DTC_VOLUME,497,,10/01/2017,09/30/2019
152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST 4TH FL,,EAST CHICAGO,IN,46312,Lake,(219) 392-7799,5,L_019_01_MSPB_NUMB,418,,10/01/2017,09/30/2019
152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST 4TH FL,,EAST CHICAGO,IN,46312,Lake,(219) 392-7799,5,L_019_01_MSPB_SCORE,1.06,,10/01/2017,09/30/2019
152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST 4TH FL,,EAST CHICAGO,IN,46312,Lake,(219) 392-7799,5,L_020_01_DENOMINATOR,574,,01/01/2019,12/31/2019
152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST 4TH FL,,EAST CHICAGO,IN,46312,Lake,(219) 392-7799,5,L_020_01_NUMERATOR,560,,01/01/2019,12/31/2019
152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST 4TH FL,,EAST CHICAGO,IN,46312,Lake,(219) 392-7799,5,L_020_01_OBS_RATE,97.6,,01/01/2019,12/31/2019
152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST 4TH FL,,EAST CHICAGO,IN,46312,Lake,(219) 392-7799,5,L_021_01_ADJ_RATE,2,,01/01/2019,12/31/2019
152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST 4TH FL,,EAST CHICAGO,IN,46312,Lake,(219) 392-7799,5,L_021_01_DENOMINATOR,489,,01/01/2019,12/31/2019
152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST 4TH FL,,EAST CHICAGO,IN,46312,Lake,(219) 392-7799,5,L_021_01_NUMERATOR,11,,01/01/2019,12/31/2019
152024,REGENCY HOSPITAL OF NORTHWEST INDIANA,4321 FIR ST 4TH FL,,EAST CHICAGO,IN,46312,Lake,(219) 392-7799,5,L_021_01_OBS_RATE,2.2,,01/01/2019,12/31/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_006_01_CI_LOWER,0.457,,10/01/2018,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_006_01_CI_UPPER,2.762,,10/01/2018,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_006_01_COMP_PERF,No Different than National Benchmark,,10/01/2018,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_006_01_DOPC_DAYS,3856,,10/01/2018,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_006_01_ELIGCASES,4.012,,10/01/2018,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_006_01_NUMERATOR,5,,10/01/2018,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_006_01_SIR,1.246,,10/01/2018,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_007_01_CI_LOWER,0.729,,10/01/2018,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_007_01_CI_UPPER,3.298,,10/01/2018,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_007_01_COMP_PERF,No Different than National Benchmark,,10/01/2018,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_007_01_DOPC_DAYS,4930,,10/01/2018,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_007_01_ELIGCASES,4.199,,10/01/2018,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_007_01_NUMERATOR,7,,10/01/2018,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_007_01_SIR,1.667,,10/01/2018,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_009_02_DENOMINATOR,270,,01/01/2019,12/31/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_009_02_NUMERATOR,270,,01/01/2019,12/31/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_009_02_OBS_RATE,100,,01/01/2019,12/31/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_010_02_DENOMINATOR,270,,01/01/2019,12/31/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_010_02_NUMERATOR,270,,01/01/2019,12/31/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_010_02_OBS_RATE,100,,01/01/2019,12/31/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_011_03_ADJ_CHG_MOBL_SCORE,8.7,,01/01/2018,12/31/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_011_03_DENOMINATOR,69,,01/01/2018,12/31/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_011_03_OBS_CHG_MOBL_SCORE,11.5,,01/01/2018,12/31/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_012_01_DENOMINATOR,270,,01/01/2019,12/31/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_012_01_NUMERATOR,0,,01/01/2019,12/31/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_012_01_OBS_RATE,0,,01/01/2019,12/31/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_014_01_CI_LOWER,0.109,,10/01/2018,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_014_01_CI_UPPER,1.163,,10/01/2018,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_014_01_COMP_PERF,No Different than National Benchmark,,10/01/2018,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_014_01_DOPC_DAYS,7916,,10/01/2018,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_014_01_ELIGCASES,7.023,,10/01/2018,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_014_01_NUMERATOR,3,,10/01/2018,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_014_01_SIR,0.427,,10/01/2018,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_015_01_DENOMINATOR,261,,10/01/2017,03/31/2018
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_015_01_NUMERATOR,165,,10/01/2017,03/31/2018
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_015_01_OBS_RATE,63.2,,10/01/2017,03/31/2018
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_017_01_PPR_PD_COMP_PERF,No Different than National Rate,,10/01/2017,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_017_01_PPR_PD_OBS,12.67,,10/01/2017,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_017_01_PPR_PD_OBS_READM,38,,10/01/2017,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_017_01_PPR_PD_RSRR,14.52,,10/01/2017,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_017_01_PPR_PD_RSRR_2_5,11.93,,10/01/2017,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_017_01_PPR_PD_RSRR_97_5,17.45,,10/01/2017,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_017_01_PPR_PD_VOLUME,300,,10/01/2017,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_018_02_DTC_COMP_PERF,No Different than National Rate,,10/01/2017,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_018_02_DTC_NUMBER,84,,10/01/2017,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_018_02_DTC_OBS_RATE,23.66,,10/01/2017,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_018_02_DTC_RS_RATE,21.31,,10/01/2017,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_018_02_DTC_RS_RATE_2_5,17.49,,10/01/2017,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_018_02_DTC_RS_RATE_97_5,25.28,,10/01/2017,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_018_02_DTC_VOLUME,355,,10/01/2017,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_019_01_MSPB_NUMB,307,,10/01/2017,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_019_01_MSPB_SCORE,0.93,,10/01/2017,09/30/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_020_01_DENOMINATOR,270,,01/01/2019,12/31/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_020_01_NUMERATOR,261,,01/01/2019,12/31/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_020_01_OBS_RATE,96.7,,01/01/2019,12/31/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_021_01_ADJ_RATE,3.1,,01/01/2019,12/31/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_021_01_DENOMINATOR,240,,01/01/2019,12/31/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_021_01_NUMERATOR,8,,01/01/2019,12/31/2019
152025,CENTRAL INDIANA  AMG SPECIALTY HOSPITAL LLC,2401 W UNIVERSITY AVE 5TH FLOOR EAST TOWER,,MUNCIE,IN,47303,Delaware,(765) 751-5253,5,L_021_01_OBS_RATE,3.3,,01/01/2019,12/31/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_006_01_CI_LOWER,0.382,,10/01/2018,09/30/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_006_01_CI_UPPER,1.958,,10/01/2018,09/30/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_006_01_COMP_PERF,No Different than National Benchmark,,10/01/2018,09/30/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_006_01_DOPC_DAYS,4681,,10/01/2018,09/30/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_006_01_ELIGCASES,6.374,,10/01/2018,09/30/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_006_01_NUMERATOR,6,,10/01/2018,09/30/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_006_01_SIR,0.941,,10/01/2018,09/30/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_007_01_CI_LOWER,0.334,,10/01/2018,09/30/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_007_01_CI_UPPER,1.714,,10/01/2018,09/30/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_007_01_COMP_PERF,No Different than National Benchmark,,10/01/2018,09/30/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_007_01_DOPC_DAYS,6360,,10/01/2018,09/30/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_007_01_ELIGCASES,7.283,,10/01/2018,09/30/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_007_01_NUMERATOR,6,,10/01/2018,09/30/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_007_01_SIR,0.824,,10/01/2018,09/30/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_009_02_DENOMINATOR,444,,01/01/2019,12/31/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_009_02_NUMERATOR,444,,01/01/2019,12/31/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_009_02_OBS_RATE,100,,01/01/2019,12/31/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_010_02_DENOMINATOR,444,,01/01/2019,12/31/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_010_02_NUMERATOR,444,,01/01/2019,12/31/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_010_02_OBS_RATE,100,,01/01/2019,12/31/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_011_03_ADJ_CHG_MOBL_SCORE,4.5,,01/01/2018,12/31/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_011_03_DENOMINATOR,53,,01/01/2018,12/31/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_011_03_OBS_CHG_MOBL_SCORE,3.8,,01/01/2018,12/31/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_012_01_DENOMINATOR,444,,01/01/2019,12/31/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_012_01_NUMERATOR,0,,01/01/2019,12/31/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_012_01_OBS_RATE,0,,01/01/2019,12/31/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_014_01_CI_LOWER,0.919,,10/01/2018,09/30/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_014_01_CI_UPPER,2.468,,10/01/2018,09/30/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_014_01_COMP_PERF,No Different than National Benchmark,,10/01/2018,09/30/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_014_01_DOPC_DAYS,11091,,10/01/2018,09/30/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_014_01_ELIGCASES,10.305,,10/01/2018,09/30/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_014_01_NUMERATOR,16,,10/01/2018,09/30/2019
152028,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,9509 GEORGIA ST,,CROWN POINT,IN,46307,Lake,(219) 472-2200,5,L_014_01_SIR,1.553,,10/01/2018,09/30/2019
